Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code,Shipping_Days,Profit_Margin,Is_Profitable,Year,Month,Quarter,Year_Month,RFM_Score,Segment_y
9825,US-58544-2015,2015-07-05,2015-07-10,First Class,CG-4715,Customer_680,Consumer,United States,Chicago,Texas,South,Office Supplies,Tables Premium,Tables,287.03093490094955,2,0.0,0.0599133559529435,17.196986572226756,Of-Tab-332,10001,5,5.9913355952943546,True,2015,7,3,2015-07,112,Lost Customer
9826,US-28050-2016,2018-02-25,2018-02-28,Same Day,CG-5521,Customer_108,Home Office,United States,Chicago,Illinois,South,Office Supplies,Desks Basic,Desks,348.2298554380899,1,0.0,0.0586903361185398,20.43772726217204,Of-Des-782,77001,3,5.869033611853985,True,2018,2,1,2018-02,344,VIP Customer
9827,US-29784-2018,2018-05-18,2018-05-19,Standard Class,CG-3121,Customer_308,Home Office,United States,Austin,Ohio,Central,Technology,Tables Pro,Tables,160.42635842834775,2,0.1,0.0705681904310481,9.62284813997154,Te-Tab-908,60601,1,5.998296186639088,True,2018,5,2,2018-05,411,New Customer
9828,US-21774-2015,2018-12-08,2018-12-13,First Class,CG-8263,Customer_140,Consumer,United States,Los Angeles,Michigan,West,Technology,Phones Basic,Phones,133.14031886273165,1,0.0,0.0582216139979447,7.751644252389249,Te-Pho-367,60601,5,5.822161399794478,True,2018,12,4,2018-12,444,VIP Customer
9829,US-68236-2017,2018-07-28,2018-07-30,Second Class,CG-8296,Customer_361,Consumer,United States,Houston,Michigan,West,Furniture,Desks Pro,Desks,117.4589161823009,1,0.0,0.0629689166151343,7.396260698787361,Fu-Des-788,90210,2,6.296891661513436,True,2018,7,3,2018-07,421,Loyal Customer
9830,US-60135-2018,2015-09-10,2015-09-14,Standard Class,CG-1342,Customer_155,Home Office,United States,Dallas,New York,Central,Technology,Phones Pro,Phones,101.00834621525928,1,0.0,0.0546790981606755,5.523045277751666,Te-Pho-796,77001,4,5.467909816067558,True,2015,9,3,2015-09,132,Lost Customer
9831,US-35158-2018,2015-01-19,2015-01-20,First Class,CG-7544,Customer_659,Consumer,United States,New York,Florida,Central,Technology,Binders Basic,Binders,647.0781368876684,3,0.0,0.090905638866845,58.8230514305413,Te-Bin-371,85001,1,9.090563886684503,True,2015,1,1,2015-01,344,VIP Customer
9832,US-14115-2015,2016-12-12,2016-12-18,Standard Class,CG-5317,Customer_313,Consumer,United States,Austin,California,West,Furniture,Binders Deluxe,Binders,427.5124491123851,1,0.15,0.0660985864384015,21.8999256426395,Fu-Bin-843,60601,6,5.122640448976122,True,2016,12,4,2016-12,234,At-Risk Customer
9833,US-69317-2018,2018-03-05,2018-03-11,First Class,CG-5832,Customer_218,Consumer,United States,Philadelphia,North Carolina,South,Technology,Desks Basic,Desks,505.6266852317145,1,0.0,0.0658386608263469,33.289783833720925,Te-Des-535,75201,6,6.5838660826346915,True,2018,3,1,2018-03,333,VIP Customer
9834,US-49355-2015,2015-08-11,2015-08-14,Standard Class,CG-4174,Customer_566,Corporate,United States,Houston,New York,South,Office Supplies,Phones Premium,Phones,407.9860075182101,3,0.0,0.0717094262572532,29.25644252011826,Of-Pho-690,90210,3,7.170942625725325,True,2015,8,3,2015-08,113,Lost Customer
9835,US-53375-2017,2015-01-03,2015-01-09,First Class,CG-9929,Customer_527,Consumer,United States,Phoenix,Michigan,East,Office Supplies,Binders Standard,Binders,148.767516013704,1,0.0,0.0757411662756035,11.267825166802467,Of-Bin-539,90210,6,7.574116627560354,True,2015,1,1,2015-01,141,Lost Customer
9836,US-84616-2018,2018-06-13,2018-06-17,Standard Class,CG-9054,Customer_223,Consumer,United States,San Diego,Pennsylvania,Central,Furniture,Phones Pro,Phones,662.9895288268563,1,0.0,0.0443964305296797,29.434368558466616,Fu-Pho-985,90210,4,4.4396430529679725,True,2018,6,2,2018-06,444,VIP Customer
9837,US-80357-2017,2017-05-03,2017-05-07,Standard Class,CG-2026,Customer_366,Home Office,United States,Dallas,California,East,Office Supplies,Phones Deluxe,Phones,79.6124785092561,2,0.0,0.0606490605520047,4.828422029803046,Of-Pho-640,94101,4,6.06490605520047,True,2017,5,2,2017-05,343,VIP Customer
9838,US-18338-2015,2015-08-16,2015-08-18,Standard Class,CG-6949,Customer_701,Home Office,United States,Phoenix,Illinois,West,Office Supplies,Tables Pro,Tables,513.6405446337702,2,0.0,0.0383668736069343,19.706781855360777,Of-Tab-811,85001,2,3.8366873606934337,True,2015,8,3,2015-08,233,At-Risk Customer
9839,US-32007-2016,2017-07-01,2017-07-07,Standard Class,CG-5639,Customer_402,Consumer,United States,San Diego,Michigan,West,Technology,Computers Pro,Computers,305.92109343025874,3,0.0,0.0577024975681584,17.65241114970788,Te-Com-443,75201,6,5.770249756815845,True,2017,7,3,2017-07,222,Lost Customer
9840,US-88671-2018,2016-05-13,2016-05-14,First Class,CG-2103,Customer_733,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Computers Premium,Computers,42.449417142503606,2,0.1,0.0637755166990366,2.301148485060695,Of-Com-754,10001,1,5.420918919418116,True,2016,5,2,2016-05,111,Lost Customer
9841,US-85973-2015,2016-06-04,2016-06-08,Standard Class,CG-3683,Customer_347,Home Office,United States,Los Angeles,Illinois,East,Furniture,Desks Basic,Desks,188.5035593431638,3,0.1,0.0394707586599927,6.324321722776098,Fu-Des-753,75201,4,3.355014486099386,True,2016,6,2,2016-06,111,Lost Customer
9842,US-85038-2015,2016-12-02,2016-12-03,Second Class,CG-5944,Customer_384,Consumer,United States,Los Angeles,California,Central,Technology,Paper Standard,Paper,7.167813989030247,3,0.0,0.0604774746025348,0.4334912884772707,Te-Pap-974,77001,1,6.0477474602534835,True,2016,12,4,2016-12,221,Lost Customer
9843,US-10368-2018,2017-07-05,2017-07-07,First Class,CG-7964,Customer_661,Corporate,United States,Seattle,Ohio,Central,Technology,Desks Pro,Desks,297.9388869125814,1,0.1,0.0665173544225006,16.84539055645809,Te-Des-101,10001,2,5.653975125912555,True,2017,7,3,2017-07,343,VIP Customer
9844,US-83098-2018,2018-03-08,2018-03-11,Second Class,CG-9587,Customer_797,Corporate,United States,Chicago,Illinois,East,Office Supplies,Accessories Deluxe,Accessories,195.6506410546258,5,0.2,0.069864377982529,9.568307237415146,Of-Acc-123,75201,3,4.890506458777034,True,2018,3,1,2018-03,343,VIP Customer
9845,US-37141-2017,2018-07-23,2018-07-27,Standard Class,CG-8503,Customer_107,Corporate,United States,Philadelphia,California,West,Office Supplies,Pens Pro,Pens,256.8602700690101,1,0.0,0.0641421056677941,16.47555858462459,Of-Pen-835,94101,4,6.414210566779416,True,2018,7,3,2018-07,422,Loyal Customer
9846,US-74262-2015,2015-10-18,2015-10-22,First Class,CG-8377,Customer_783,Home Office,United States,Seattle,Georgia,Central,Technology,Software Basic,Software,239.07363225473512,4,0.0,0.0524997867755412,12.551314717027756,Te-Sof-579,85001,4,5.249978677554125,True,2015,10,4,2015-10,142,Lost Customer
9847,US-11887-2018,2017-12-12,2017-12-16,Standard Class,CG-9236,Customer_342,Consumer,United States,New York,Pennsylvania,East,Furniture,Bookcases Basic,Bookcases,354.88782924054453,5,0.0,0.0488981414199688,17.353355262429886,Fu-Boo-435,10001,4,4.88981414199688,True,2017,12,4,2017-12,344,VIP Customer
9848,US-10544-2015,2018-02-07,2018-02-13,Standard Class,CG-2979,Customer_343,Consumer,United States,Chicago,Ohio,West,Furniture,Tables Premium,Tables,378.37496095010806,1,0.15,0.0358888249451114,10.524060371292656,Fu-Tab-865,94101,6,2.7813839332461385,True,2018,2,1,2018-02,343,VIP Customer
9849,US-98366-2018,2016-12-15,2016-12-16,Standard Class,CG-2864,Customer_324,Home Office,United States,Chicago,Florida,West,Technology,Tables Premium,Tables,236.0225185541311,2,0.0,0.0708562111197941,16.723661403697037,Te-Tab-475,10001,1,7.085621111979412,True,2016,12,4,2016-12,432,Loyal Customer
9850,US-60382-2017,2017-08-05,2017-08-09,Second Class,CG-5444,Customer_763,Consumer,United States,Los Angeles,California,West,Technology,Pens Basic,Pens,142.35806856839798,1,0.0,0.0988147026635234,14.067070217339728,Te-Pen-662,60601,4,9.881470266352343,True,2017,8,3,2017-08,344,VIP Customer
9851,US-23333-2017,2016-10-09,2016-10-10,Second Class,CG-4101,Customer_576,Consumer,United States,New York,Georgia,West,Office Supplies,Storage Premium,Storage,350.45408606670185,2,0.0,0.0629208306718174,22.050862207649484,Of-Sto-696,85001,1,6.2920830671817445,True,2016,10,4,2016-10,433,VIP Customer
9852,US-90220-2015,2017-10-24,2017-10-30,Second Class,CG-4433,Customer_782,Consumer,United States,New York,California,West,Furniture,Software Pro,Software,176.2949176501768,1,0.0,0.0699947621024104,12.339720820788171,Fu-Sof-934,77001,6,6.999476210241047,True,2017,10,4,2017-10,344,VIP Customer
9853,US-32447-2016,2016-11-14,2016-11-19,Standard Class,CG-9995,Customer_677,Corporate,United States,New York,North Carolina,West,Furniture,Phones Standard,Phones,178.71689999405976,4,0.2,0.0453074137583889,5.668040373553239,Fu-Pho-139,77001,5,3.1715189630872263,True,2016,11,4,2016-11,444,VIP Customer
9854,US-34833-2017,2017-05-19,2017-05-24,Second Class,CG-3069,Customer_503,Corporate,United States,Dallas,Pennsylvania,West,Technology,Accessories Premium,Accessories,122.86806733199658,2,0.15,0.0552667935131917,5.262656182616857,Te-Acc-341,75201,5,4.283176497272361,True,2017,5,2,2017-05,444,VIP Customer
9855,US-92990-2017,2017-12-06,2017-12-07,Standard Class,CG-6140,Customer_566,Consumer,United States,Philadelphia,Illinois,Central,Furniture,Desks Premium,Desks,653.221465411985,3,0.15,0.0645948450618966,32.700922995778974,Fu-Des-788,85001,1,5.006100492296986,True,2017,12,4,2017-12,344,VIP Customer
9856,US-95958-2017,2015-04-04,2015-04-10,Standard Class,CG-9682,Customer_315,Consumer,United States,Austin,Texas,West,Furniture,Computers Deluxe,Computers,153.75015691285702,4,0.0,0.0374989299048547,5.765466356935646,Fu-Com-995,75201,6,3.749892990485476,True,2015,4,2,2015-04,131,Lost Customer
9857,US-57060-2015,2017-07-28,2017-08-02,Same Day,CG-2479,Customer_640,Consumer,United States,Chicago,Georgia,Central,Technology,Chairs Deluxe,Chairs,310.6577749608671,4,0.0,0.0785569679012297,24.40433285586829,Te-Cha-599,85001,5,7.855696790122975,True,2017,7,3,2017-07,344,VIP Customer
9858,US-79558-2015,2016-07-13,2016-07-15,Standard Class,CG-2703,Customer_187,Home Office,United States,San Diego,North Carolina,South,Technology,Binders Standard,Binders,72.4669579245312,2,0.1,0.0700729475256112,4.3162773389884,Te-Bin-807,19101,2,5.956200539676956,True,2016,7,3,2016-07,334,VIP Customer
9859,US-12634-2017,2015-08-01,2015-08-03,Standard Class,CG-5316,Customer_725,Consumer,United States,Philadelphia,New York,East,Furniture,Paper Standard,Paper,120.77282463961184,1,0.0,0.0678046342417888,8.188957201036587,Fu-Pap-301,60601,2,6.780463424178887,True,2015,8,3,2015-08,121,Lost Customer
9860,US-17288-2015,2016-03-11,2016-03-16,First Class,CG-5686,Customer_427,Home Office,United States,Austin,Michigan,Central,Technology,Bookcases Pro,Bookcases,144.35858406505267,1,0.0,0.1001965530674978,14.4642325290229,Te-Boo-158,60601,5,10.019655306749785,True,2016,3,1,2016-03,121,Lost Customer
9861,US-44253-2015,2017-05-01,2017-05-04,Standard Class,CG-6617,Customer_692,Corporate,United States,Austin,Georgia,West,Technology,Binders Pro,Binders,170.11421896595036,2,0.15,0.0842188994822433,11.103295038385124,Te-Bin-527,60601,3,6.52696470987386,True,2017,5,2,2017-05,444,VIP Customer
9862,US-37005-2018,2016-05-22,2016-05-23,Second Class,CG-5908,Customer_659,Consumer,United States,Austin,Michigan,East,Office Supplies,Bookcases Basic,Bookcases,84.55879906832044,3,0.0,0.0807475460526512,6.827915521926087,Of-Boo-289,19101,1,8.074754605265124,True,2016,5,2,2016-05,332,Loyal Customer
9863,US-59824-2017,2017-04-15,2017-04-20,First Class,CG-4230,Customer_184,Consumer,United States,San Diego,Illinois,Central,Office Supplies,Pens Standard,Pens,24.05532363430624,1,0.15,0.0487962118819099,0.9097017184343316,Of-Pen-228,60601,5,3.781706420848025,True,2017,4,2,2017-04,231,Lost Customer
9864,US-63574-2017,2016-10-12,2016-10-13,Standard Class,CG-9334,Customer_474,Consumer,United States,Austin,Michigan,South,Furniture,Software Basic,Software,119.2018654235028,2,0.25,0.0488997399038188,3.643087634537068,Fu-Sof-422,90210,1,3.0562337439886806,True,2016,10,4,2016-10,231,Lost Customer
9865,US-70712-2016,2015-07-24,2015-07-30,First Class,CG-2849,Customer_676,Consumer,United States,San Diego,Florida,Central,Technology,Paper Premium,Paper,305.9649952221694,1,0.1,0.1028173135472685,26.73972402100937,Te-Pap-268,85001,6,8.739471651517828,True,2015,7,3,2015-07,133,At-Risk Customer
9866,US-65267-2017,2016-01-16,2016-01-21,First Class,CG-5020,Customer_180,Consumer,United States,Austin,Michigan,East,Technology,Binders Standard,Binders,114.41458965611092,2,0.1,0.0676614523985278,6.580238714956935,Te-Bin-765,19101,5,5.7512234538748634,True,2016,1,1,2016-01,111,Lost Customer
9867,US-13846-2018,2018-01-01,2018-01-03,Standard Class,CG-9236,Customer_300,Consumer,United States,Los Angeles,North Carolina,East,Furniture,Binders Pro,Binders,534.41446037908,1,0.0,0.0555840773019461,29.704934676988632,Fu-Bin-798,94101,2,5.5584077301946175,True,2018,1,1,2018-01,344,VIP Customer
9868,US-24481-2015,2018-01-04,2018-01-10,Standard Class,CG-1450,Customer_97,Consumer,United States,Los Angeles,Ohio,East,Furniture,Accessories Deluxe,Accessories,348.9233361766733,1,0.0,0.0404226587746461,14.104408956780793,Fu-Acc-527,75201,6,4.04226587746461,True,2018,1,1,2018-01,312,New Customer
9869,US-52154-2015,2015-03-18,2015-03-21,Same Day,CG-2259,Customer_680,Corporate,United States,San Diego,Florida,Central,Office Supplies,Computers Premium,Computers,74.18866045617371,2,0.0,0.0661143020868351,4.904931508817111,Of-Com-113,60601,3,6.611430208683516,True,2015,3,1,2015-03,243,At-Risk Customer
9870,US-66628-2016,2017-03-26,2017-03-27,Second Class,CG-5777,Customer_336,Consumer,United States,Seattle,Illinois,East,Furniture,Desks Premium,Desks,153.89141615826392,4,0.0,0.0471612790790394,7.257716025308484,Fu-Des-681,94101,1,4.716127907903943,True,2017,3,1,2017-03,221,Lost Customer
9871,US-18048-2017,2017-02-06,2017-02-09,Second Class,CG-8392,Customer_181,Corporate,United States,Philadelphia,Illinois,East,Office Supplies,Chairs Deluxe,Chairs,311.86999306722646,1,0.0,0.0401735531633967,12.528925746554387,Of-Cha-147,19101,3,4.017355316339671,True,2017,2,1,2017-02,222,Lost Customer
9872,US-43336-2017,2016-02-14,2016-02-16,First Class,CG-8575,Customer_441,Consumer,United States,Philadelphia,Texas,Central,Technology,Accessories Pro,Accessories,182.90368268796487,3,0.25,0.0882214726503171,10.085020149936614,Te-Acc-710,90210,2,5.513842040644823,True,2016,2,1,2016-02,121,Lost Customer
9873,US-33853-2016,2015-04-16,2015-04-20,Standard Class,CG-8986,Customer_403,Consumer,United States,Phoenix,Illinois,West,Technology,Phones Premium,Phones,343.92957709634413,3,0.0,0.057096293064679,19.637103927504004,Te-Pho-429,77001,4,5.7096293064679084,True,2015,4,2,2015-04,444,VIP Customer
9874,US-67690-2018,2016-07-04,2016-07-08,Second Class,CG-2996,Customer_462,Corporate,United States,New York,New York,Central,Furniture,Accessories Deluxe,Accessories,687.7124679009095,1,0.25,0.0543811235258125,23.37411041697549,Fu-Acc-730,10001,4,3.398820220363287,True,2016,7,3,2016-07,114,Lost Customer
9875,US-79764-2016,2017-04-05,2017-04-06,First Class,CG-5888,Customer_236,Corporate,United States,San Diego,Illinois,Central,Office Supplies,Phones Standard,Phones,380.2932209343793,1,0.0,0.0689830510079538,26.233786657695344,Of-Pho-238,75201,1,6.898305100795383,True,2017,4,2,2017-04,222,Lost Customer
9876,US-51573-2018,2018-07-22,2018-07-28,Standard Class,CG-8136,Customer_606,Consumer,United States,Los Angeles,California,South,Office Supplies,Pens Pro,Pens,237.57190833177123,4,0.15,0.0744385080548434,13.70548626926829,Of-Pen-604,85001,6,5.768984374250368,True,2018,7,3,2018-07,444,VIP Customer
9877,US-24975-2016,2015-03-29,2015-03-31,First Class,CG-2494,Customer_223,Home Office,United States,Dallas,Georgia,West,Technology,Paper Standard,Paper,258.1408942039843,1,0.1,0.0740645051433167,16.25121594850067,Te-Pap-579,19101,2,6.295482937181922,True,2015,3,1,2015-03,143,At-Risk Customer
9878,US-83247-2018,2017-05-30,2017-05-31,Standard Class,CG-2578,Customer_623,Corporate,United States,Seattle,North Carolina,West,Furniture,Binders Deluxe,Binders,51.57486817001944,2,0.0,0.0630243840802268,3.250474300434373,Fu-Bin-225,60601,1,6.302438408022687,True,2017,5,2,2017-05,343,VIP Customer
9879,US-22105-2016,2018-01-05,2018-01-11,First Class,CG-2235,Customer_263,Corporate,United States,San Diego,North Carolina,South,Furniture,Storage Basic,Storage,350.922770808495,1,0.0,0.0458155071363042,16.07770471026825,Fu-Sto-795,77001,6,4.581550713630421,True,2018,1,1,2018-01,334,VIP Customer
9880,US-40146-2017,2018-01-05,2018-01-06,Second Class,CG-7993,Customer_62,Consumer,United States,Los Angeles,Georgia,West,Office Supplies,Bookcases Standard,Bookcases,175.00491037066783,3,0.0,0.0563864252808147,9.867901302391342,Of-Boo-543,19101,1,5.638642528081474,True,2018,1,1,2018-01,444,VIP Customer
9881,US-13868-2016,2016-06-23,2016-06-24,Standard Class,CG-2559,Customer_229,Consumer,United States,Los Angeles,Texas,East,Technology,Storage Basic,Storage,1056.858475584267,1,0.0,0.0715661360568385,75.63527745648666,Te-Sto-447,94101,1,7.156613605683858,True,2016,6,2,2016-06,434,VIP Customer
9882,US-54294-2015,2015-09-02,2015-09-05,Standard Class,CG-8888,Customer_239,Consumer,United States,Seattle,Texas,West,Technology,Binders Pro,Binders,435.21855920723,3,0.0,0.0975074014037398,42.43703075097668,Te-Bin-674,85001,3,9.750740140373983,True,2015,9,3,2015-09,443,VIP Customer
9883,US-85596-2016,2016-07-31,2016-08-05,Standard Class,CG-5575,Customer_770,Consumer,United States,Dallas,Michigan,South,Technology,Bookcases Premium,Bookcases,300.9577722285012,1,0.3,0.0887654774982841,14.69306319727551,Te-Boo-669,85001,5,4.8821012624056275,True,2016,7,3,2016-07,222,Lost Customer
9884,US-32612-2017,2018-11-06,2018-11-08,First Class,CG-4856,Customer_726,Consumer,United States,Phoenix,Illinois,West,Technology,Software Deluxe,Software,61.58792642958727,1,0.1,0.082409531646204,4.314117346304686,Te-Sof-744,19101,2,7.004810189927345,True,2018,11,4,2018-11,431,Loyal Customer
9885,US-44120-2015,2017-09-08,2017-09-11,Second Class,CG-5139,Customer_589,Corporate,United States,Dallas,Pennsylvania,West,Technology,Tables Pro,Tables,232.349191174211,4,0.0,0.0871908502489453,20.2587235331342,Te-Tab-380,94101,3,8.719085024894534,True,2017,9,3,2017-09,322,Loyal Customer
9886,US-31294-2015,2016-12-17,2016-12-23,First Class,CG-8832,Customer_558,Consumer,United States,New York,Illinois,East,Furniture,Phones Premium,Phones,225.03779259699195,2,0.1,0.0604596327192648,11.564846945112988,Fu-Pho-475,77001,6,5.139068781137508,True,2016,12,4,2016-12,444,VIP Customer
9887,US-80096-2018,2015-05-22,2015-05-27,Standard Class,CG-4527,Customer_756,Home Office,United States,Austin,California,West,Furniture,Accessories Premium,Accessories,77.639531044549,2,0.0,0.0553554987813723,4.297774966122852,Fu-Acc-972,94101,5,5.535549878137234,True,2015,5,2,2015-05,343,VIP Customer
9888,US-91096-2015,2017-06-11,2017-06-12,First Class,CG-7498,Customer_550,Consumer,United States,Dallas,California,Central,Office Supplies,Tables Basic,Tables,956.4334647403848,2,0.15,0.0607951298630865,45.06353493807743,Of-Tab-659,60601,1,4.711622564389204,True,2017,6,2,2017-06,224,Lost Customer
